time,CuClamp1[C],Getter[C],CuClamp2[C],bot-tank-lks[C],top-tank-lks[C],Med-bench[C],Det-bench[C],bot-tank-pt100[C],top-tank-pt100[C],EMCCDBack[C],Reject[C],Coldhead[C],DOBC-PV[C],NUVU-in[C],NUVU-out[C],Dewar-water[C]
08/31/17 09:19:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.839059,14.621718,20.602565,20.627853,-117.271942,022.3   ,-177.45 ,41.356079,16.316707,6.178241,12.029818
08/31/17 09:20:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.767585,14.593851,20.462198,20.751190,-117.235809,022.5   ,-177.55 ,41.375690,16.570350,6.386728,12.754105
08/31/17 09:21:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.759586,14.626104,20.671718,20.581665,-117.090660,022.7   ,-177.55 ,41.382915,16.295806,6.293064,12.949949
08/31/17 09:22:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.765779,14.795113,20.595340,20.630174,-117.622428,022.9   ,-177.65 ,41.359432,16.421726,6.353185,12.857575
08/31/17 09:23:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.922143,15.045143,20.462972,20.715066,-118.182968,023.0   ,-177.75 ,41.447162,16.181758,6.185208,12.666892
08/31/17 09:24:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.088573,15.256468,21.059535,21.707962,-117.324996,023.1   ,-177.75 ,41.225776,16.267166,6.698685,12.686244
08/31/17 09:25:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.120052,15.448699,20.848209,21.363492,-117.738395,023.1   ,-177.85 ,41.282283,16.441335,6.884208,12.629993
08/31/17 09:26:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.102506,15.419027,20.926391,21.699445,-117.179069,023.0   ,-177.95 ,41.247966,16.265876,6.746679,12.364481
08/31/17 09:27:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.861764,15.112230,20.852853,20.895170,-118.689781,023.0   ,-177.95 ,41.496448,16.417081,5.882024,12.031883
08/31/17 09:28:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.106634,15.150419,19.964202,21.902515,-116.742027,023.0   ,-178.05 ,41.466259,16.385343,7.081084,11.446415
08/31/17 09:29:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.128309,15.251049,20.868852,21.521923,-117.363624,022.9   ,-178.15 ,41.386009,16.328577,6.685784,11.871905
08/31/17 09:30:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.041612,15.204089,20.888462,21.532243,-117.533973,022.8   ,-178.15 ,41.279960,16.257877,6.922396,11.996017
08/31/17 09:31:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.055028,15.117907,20.911169,22.008306,-117.869941,022.7   ,-178.25 ,41.212356,16.287034,7.037219,11.632196
08/31/17 09:32:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.145339,15.165126,20.872980,21.806787,-117.547691,022.6   ,-178.35 ,41.317375,16.535774,7.188424,11.612328
08/31/17 09:33:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.104055,15.183704,20.578569,21.750535,-117.520957,022.6   ,-178.35 ,41.246417,16.629180,7.272025,11.427837
08/31/17 09:34:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.128826,15.023726,20.818536,21.761631,-117.933395,022.5   ,-178.45 ,41.416717,16.525711,7.240288,11.358686
08/31/17 09:35:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.161336,14.898582,20.452135,21.635196,-117.771690,022.3   ,-178.55 ,41.271186,16.427145,7.424778,11.332109
08/31/17 09:36:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.147661,15.016243,20.872205,21.757503,-118.234352,022.3   ,-178.55 ,41.239967,16.587896,7.297570,11.958344
08/31/17 09:37:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.284158,14.809562,20.877109,21.566303,-117.835151,022.4   ,-178.65 ,41.273769,16.512294,7.451355,12.594127
08/31/17 09:38:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.239778,14.939867,20.941616,21.954120,-117.690444,022.5   ,-178.75 ,41.336467,16.630729,7.281314,13.082059
08/31/17 09:39:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.033613,14.955091,20.775960,21.710283,-118.250335,022.7   ,-178.75 ,41.266799,16.649307,7.129593,13.143729
08/31/17 09:40:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.188688,15.155579,20.328281,21.652484,-118.162208,023.0   ,-178.85 ,41.147335,16.704010,7.395621,13.198689
08/31/17 09:41:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.128051,15.358389,20.829114,21.840072,-118.271080,023.1   ,-178.95 ,41.180877,16.596927,7.276412,12.778876
08/31/17 09:42:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.246744,15.387289,20.715841,21.753116,-118.156105,023.2   ,-178.95 ,41.229385,16.646211,7.531086,12.733979
08/31/17 09:43:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.225328,15.475535,20.717130,22.050107,-118.134178,023.2   ,-179.05 ,41.301895,16.592283,7.405168,12.281655
08/31/17 09:44:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.148693,15.426251,20.671718,21.807819,-118.289726,023.1   ,-179.05 ,41.282024,16.495521,7.513798,12.506655
08/31/17 09:45:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.136823,15.389095,20.698810,22.048559,-118.040397,023.0   ,-179.15 ,41.322277,16.614473,7.221193,12.168896
08/31/17 09:46:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.280803,15.281497,20.752222,21.787950,-118.301559,023.0   ,-179.25 ,41.261383,16.593572,7.307375,12.130966
08/31/17 09:47:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.255517,15.353745,20.428913,21.840330,-118.502059,022.9   ,-179.25 ,41.261383,16.656274,7.193584,11.976922
08/31/17 09:48:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.179656,15.280723,20.796346,21.751310,-118.524299,022.8   ,-179.35 ,41.308345,16.598733,7.125465,11.775660
08/31/17 09:49:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.183012,15.241761,20.803569,21.802400,-118.297409,022.7   ,-179.35 ,41.360466,16.608022,7.320793,11.757598
08/31/17 09:50:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.258356,15.208992,20.850532,21.741504,-118.453109,022.6   ,-179.45 ,41.249256,16.593572,7.399749,11.467316
08/31/17 09:51:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.307123,15.012631,20.796087,21.761890,-118.555938,022.5   ,-179.55 ,41.198165,16.672529,7.319502,11.577236
08/31/17 09:52:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.250873,15.092878,20.316154,21.670289,-118.777397,022.4   ,-179.55 ,41.255447,16.524421,7.355885,11.353525
08/31/17 09:53:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.313831,14.952769,20.850273,21.757503,-118.879356,022.3   ,-179.65 ,41.326923,16.541193,7.090115,11.207997
08/31/17 09:54:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.244422,14.925676,20.270483,21.738409,-118.717727,022.2   ,-179.65 ,41.229385,16.580156,7.403362,11.240250
08/31/17 09:55:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.251905,14.778599,20.773639,22.004179,-118.581474,022.2   ,-179.75 ,41.252094,16.464559,7.489801,11.869067
08/31/17 09:56:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.249582,14.883101,20.771059,21.778404,-118.989913,022.3   ,-179.85 ,41.179843,16.618343,7.359239,12.626897
08/31/17 09:57:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.220941,14.834849,20.689264,22.115388,-119.056777,022.5   ,-179.85 ,41.180362,16.640018,7.519991,13.008263
08/31/17 09:58:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.297317,14.951220,20.607469,21.688350,-119.086212,022.7   ,-179.95 ,41.190425,16.516164,7.258091,13.313254
08/31/17 09:59:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.126245,15.077396,20.106634,21.807302,-119.185958,022.9   ,-179.95 ,41.221389,16.646469,7.532634,13.035873
08/31/17 10:00:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.914144,15.219054,19.213598,22.233308,-117.938728,023.1   ,-180.05 ,41.395298,16.451915,7.040574,12.430279
08/31/17 10:01:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.026130,15.232988,18.995563,22.074621,-119.110565,023.1   ,-180.05 ,41.453098,16.635889,6.459493,12.324746
08/31/17 10:02:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.925498,15.142419,19.013109,22.245950,-118.253005,023.0   ,-180.15 ,41.329502,16.571640,6.744873,12.176379
08/31/17 10:03:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.055803,15.241761,18.408288,22.064298,-118.579826,023.0   ,-180.15 ,41.435035,16.590476,6.438076,12.000403
08/31/17 10:04:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.023807,15.358648,19.260299,21.803174,-118.278762,022.9   ,-180.25 ,41.397106,16.590476,6.671334,11.753470
08/31/17 10:05:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.299898,14.967476,19.267267,22.136547,-118.825408,022.8   ,-180.25 ,41.350402,16.681045,6.792608,11.535435
08/31/17 10:06:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.084701,15.465213,19.238109,21.901741,-119.777809,022.8   ,-180.35 ,41.354789,16.585832,6.519097,11.608973
08/31/17 10:07:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.224554,15.186800,19.157863,22.192539,-118.836441,022.7   ,-180.35 ,41.458000,16.497844,6.758548,11.277922
08/31/17 10:08:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.182495,15.004117,19.343643,22.186088,-119.318809,022.6   ,-180.45 ,41.357112,16.725168,6.546964,11.399712
08/31/17 10:09:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.193849,15.254146,19.233207,22.081071,-118.939872,022.5   ,-180.55 ,41.386528,16.617311,6.524258,10.961063
08/31/17 10:10:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.177335,14.990182,19.237594,22.026885,-119.657119,022.5   ,-180.55 ,41.341888,16.522615,6.754419,10.981964
08/31/17 10:11:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.013486,14.979603,19.469562,21.802141,-119.141258,022.3   ,-180.65 ,41.265254,16.593832,6.568897,10.941195
08/31/17 10:12:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.085218,14.621201,19.145219,22.248016,-118.747024,022.3   ,-180.65 ,41.357887,16.501457,6.942007,10.796699
08/31/17 10:13:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.022258,14.791758,19.404279,21.758535,-120.004913,022.1   ,-180.75 ,41.367691,16.523904,6.735583,10.836952
08/31/17 10:14:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.091154,14.881552,19.332290,21.960056,-119.209991,022.1   ,-180.75 ,41.294925,16.616279,6.649660,11.590137
08/31/17 10:15:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.185075,14.598495,18.628387,22.200021,-120.260009,022.2   ,-180.85 ,41.418521,16.481330,6.445817,12.274171
08/31/17 10:16:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.982007,14.637457,19.305196,21.765243,-118.964935,022.4   ,-180.85 ,41.399684,16.384828,6.547996,12.728044
08/31/17 10:17:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.093992,14.905034,19.168958,22.013467,-119.795715,022.7   ,-180.95 ,41.433231,16.559770,6.675979,12.817581
08/31/17 10:18:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.079025,15.119713,19.120191,22.053977,-119.378074,022.8   ,-180.95 ,41.377494,16.548675,6.653272,12.651668
08/31/17 10:19:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.088573,15.023210,19.066778,22.137838,-120.367042,022.9   ,-181.05 ,41.396846,16.444433,7.218355,12.247594
08/31/17 10:20:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.093217,15.004890,18.921766,21.999534,-119.874526,023.0   ,-181.05 ,41.314796,16.281616,6.800091,12.195731
08/31/17 10:21:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,19.967815,15.206927,19.601673,22.063009,-120.190597,023.0   ,-181.05 ,41.333374,16.289615,6.980710,11.808430
08/31/17 10:22:16,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.237972,15.320976,18.988080,22.172412,-121.151687,023.0   ,-181.15 ,41.287445,16.369861,6.667464,11.621101
08/31/17 10:23:15,NAN     ,NAN     ,NAN     ,NAN     ,NAN     ,20.025613,15.084621,19.110902,22.063526,-120.634056,022.9   ,-181.15 ,41.286411,16.466106,7.036703,11.758114
08/31/17 10:24:15,-172.19 ,-168.72 ,-166.8  ,20.212  ,20.481  ,19.842155,14.675388,19.094646,22.001598,-120.979553,022.8   ,-181.25 ,41.370529,16.540678,6.906915,11.759662
08/31/17 10:25:15,-172.25 ,-168.76 ,-166.86 ,20.219  ,20.481  ,19.775325,14.950447,19.094646,21.807559,-120.962654,022.8   ,-181.25 ,41.291572,16.407533,7.100952,11.682769
08/31/17 10:26:16,-172.3  ,-168.84 ,-166.93 ,20.219  ,20.475  ,19.913887,14.669711,19.222627,22.105842,-121.054794,022.6   ,-181.35 ,41.309116,16.496553,7.013222,11.541370
08/31/17 10:27:15,-172.36 ,-168.83 ,-166.98 ,20.217  ,20.483  ,19.939432,14.688289,19.129737,22.063266,-120.657447,022.5   ,-181.35 ,41.203842,16.400825,6.825893,11.360750
08/31/17 10:28:15,-172.41 ,-168.96 ,-167.05 ,20.21   ,20.477  ,19.818159,14.954058,19.072196,21.950508,-121.399284,022.4   ,-181.45 ,41.287445,16.480039,6.961874,11.270956
08/31/17 10:29:15,-172.44 ,-168.89 ,-167.08 ,20.206  ,20.48   ,25.949438,21.894773,15.440701,21.266473,-123.695755,022.4   ,-181.45 ,41.455162,16.185628,5.125226,9.102998
08/31/17 10:30:15,-171.97 ,-168.9  ,-167.08 ,20.211  ,20.499  ,26.813318,22.233823,15.614612,20.424268,-123.104278,022.3   ,-181.55 ,41.656425,17.451261,5.134257,8.720083
08/31/17 10:31:16,-172.03 ,-168.9  ,-167.13 ,20.201  ,20.493  ,26.844799,22.987525,15.096490,20.860595,-123.132171,022.2   ,-181.55 ,41.818466,18.817264,5.044979,8.959534
08/31/17 10:32:15,-172.08 ,-169.01 ,-167.19 ,20.195  ,20.493  ,26.953170,22.901344,13.551930,20.438201,-122.598968,022.1   ,-181.65 ,41.476837,19.639602,5.395898,9.943140
08/31/17 10:33:15,-172.65 ,-169.12 ,-167.31 ,20.196  ,20.496  ,26.504974,22.675569,15.144226,20.849500,-123.439399,022.3   ,-181.65 ,41.485610,20.770027,5.058396,10.687553
08/31/17 10:34:15,-172.19 ,-169.12 ,-167.29 ,20.193  ,20.488  ,26.402536,23.283742,14.147460,20.810794,-122.013175,022.6   ,-181.75 ,41.280735,21.658678,5.365708,10.787668
08/31/17 10:35:15,-172.23 ,-169.11 ,-167.34 ,20.19   ,20.48   ,26.325902,22.869348,15.881156,20.870658,-122.111984,022.7   ,-181.75 ,41.426006,22.516624,5.401833,11.075112
08/31/17 10:36:16,-172.29 ,-169.21 ,-167.4  ,20.192  ,20.474  ,25.760303,23.528612,15.814068,20.740612,-121.971908,022.9   ,-181.75 ,41.474773,23.044292,5.580131,10.893460
08/31/17 10:37:15,-172.33 ,-169.28 ,-167.44 ,20.201  ,20.484  ,26.270168,23.956167,15.886574,20.948066,-122.324745,023.1   ,-181.85 ,41.431423,23.659175,5.507883,10.551830
08/31/17 10:38:15,-172.38 ,-169.32 ,-167.5  ,20.22   ,20.5    ,26.294939,24.325664,15.605582,20.873237,-122.146385,023.1   ,-181.85 ,41.367950,23.865856,5.382997,10.555184
08/31/17 10:39:15,-172.39 ,-169.31 ,-167.53 ,20.219  ,20.491  ,26.628828,24.420618,15.487146,20.845113,-121.854331,023.1   ,-181.85 ,41.484836,24.213420,5.317457,10.155755
08/31/17 10:40:16,-172.48 ,-169.4  ,-167.59 ,20.22   ,20.482  ,26.595285,24.733091,15.292593,20.571861,-122.522552,023.1   ,-181.95 ,41.591144,24.565887,5.239790,10.015388
08/31/17 10:41:15,-172.52 ,-169.47 ,-167.64 ,20.218  ,20.484  ,26.510393,24.905712,15.155838,20.700874,-122.179435,023.0   ,-181.95 ,41.502380,24.646392,4.716766,9.463464
08/31/17 10:42:15,-172.56 ,-169.47 ,-167.68 ,20.216  ,20.467  ,26.443305,24.975637,15.856902,20.435621,-122.365531,022.8   ,-181.95 ,41.473739,24.889972,5.087811,9.660598
08/31/17 10:43:15,-172.61 ,-169.56 ,-167.74 ,20.215  ,20.48   ,26.550128,25.072399,15.164352,20.360534,-122.370857,022.8   ,-182.05 ,41.526119,24.939771,4.673417,9.347609
08/31/17 10:44:15,-172.65 ,-169.55 ,-167.77 ,20.222  ,20.484  ,26.598123,25.322944,15.416705,20.013744,-122.632415,022.7   ,-182.05 ,41.504444,25.135873,5.088586,9.313549
08/31/17 10:45:16,-172.69 ,-169.65 ,-167.83 ,20.212  ,20.474  ,26.250816,25.460474,14.926708,20.509933,-122.518173,022.7   ,-182.15 ,41.557083,25.371971,5.002404,9.270975
08/31/17 10:46:15,-172.74 ,-169.64 ,-167.86 ,20.211  ,20.467  ,25.782752,25.281402,14.758473,20.586826,-121.853393,022.6   ,-182.15 ,41.362270,25.427703,5.102519,9.343223
08/31/17 10:47:15,-172.78 ,-169.73 ,-167.91 ,20.212  ,20.49   ,26.452077,25.054079,15.059077,20.255001,-122.812225,022.5   ,-182.15 ,41.410266,25.734500,4.984600,9.324903
08/31/17 10:48:15,-172.82 ,-169.72 ,-167.94 ,20.214  ,20.51   ,25.785591,25.441896,14.845170,20.327766,-122.420875,022.4   ,-182.25 ,41.429100,25.732694,5.023562,8.808071
08/31/17 10:49:16,-172.86 ,-169.84 ,-168.0  ,20.211  ,20.506  ,26.299583,24.189939,15.552169,20.313831,-122.865905,022.3   ,-182.25 ,41.514507,25.669994,4.809915,8.888318
08/31/17 10:50:15,-172.91 ,-169.82 ,-168.03 ,20.213  ,20.532  ,26.371057,25.444734,15.002310,20.545799,-122.613906,022.1   ,-182.35 ,41.320213,25.778106,4.958281,8.920056
08/31/17 10:51:15,-172.95 ,-169.92 ,-168.08 ,20.219  ,20.543  ,26.662887,25.077558,14.942190,20.415237,-122.267997,022.1   ,-182.35 ,41.404846,25.985046,5.088069,10.005325
08/31/17 10:52:15,-172.99 ,-169.9  ,-168.12 ,20.225  ,20.54   ,26.305259,24.798629,15.002310,20.278739,-122.709159,022.3   ,-182.35 ,41.492576,25.891899,4.876486,10.553894
08/31/17 10:53:15,-173.04 ,-170.0  ,-168.16 ,20.239  ,20.555  ,26.024524,25.122455,13.767384,20.757900,-122.383819,022.5   ,-182.45 ,41.578498,26.424211,5.148964,10.786120
08/31/17 10:54:16,-173.07 ,-169.96 ,-168.19 ,20.248  ,20.561  ,25.889575,25.306688,15.708793,20.782670,-122.587959,022.7   ,-182.45 ,41.387557,26.676563,5.266109,11.392230
08/31/17 10:55:15,-173.11 ,-170.06 ,-168.23 ,20.266  ,20.564  ,25.974725,25.168127,15.964499,20.984964,-122.423614,023.0   ,-182.45 ,41.494125,26.908531,5.345840,10.844950
08/31/17 10:56:15,-173.15 ,-170.11 ,-168.27 ,20.287  ,20.57   ,26.067615,25.417900,16.523904,20.807182,-122.111442,023.1   ,-182.55 ,41.488964,27.015871,5.241597,10.789990
08/31/17 10:57:15,-173.19 ,-170.14 ,-168.31 ,20.309  ,20.59   ,26.223464,25.657350,15.702342,20.952196,-122.545524,023.2   ,-182.55 ,41.462387,27.061542,5.219664,10.821211
08/31/17 10:58:16,-173.22 ,-170.18 ,-168.35 ,20.322  ,20.612  ,26.134962,25.974725,15.677572,20.918651,-122.489257,023.2   ,-182.55 ,41.460838,27.252225,5.230760,10.488354
08/31/17 10:59:15,-173.25 ,-170.18 ,-168.39 ,20.334  ,20.645  ,26.234302,24.951898,15.367679,20.775188,-122.629295,023.2   ,-182.55 ,41.400459,27.161657,4.912610,10.167109
08/31/17 11:00:15,-173.28 ,-170.26 ,-168.43 ,20.337  ,20.663  ,25.897832,25.864805,15.302913,20.849758,-122.794326,023.1   ,-182.65 ,41.459548,27.019483,5.083683,9.895663
08/31/17 11:01:15,-173.32 ,-170.27 ,-168.46 ,20.337  ,20.659  ,26.358156,25.005311,15.926827,20.836339,-122.179603,023.1   ,-182.65 ,41.514251,26.961944,5.210375,9.883535
08/31/17 11:02:15,-173.36 ,-170.35 ,-168.5  ,20.337  ,20.669  ,26.388603,26.053424,15.086427,20.728485,-122.771759,023.0   ,-182.65 ,41.317890,27.087604,4.819978,9.786774
08/31/17 11:03:16,-173.39 ,-170.32 ,-168.53 ,20.352  ,20.679  ,26.479429,26.075872,15.566102,20.128826,-122.716743,022.9   ,-182.65 ,41.403816,27.206554,4.941767,9.800707
08/31/17 11:04:15,-173.43 ,-170.42 ,-168.58 ,20.353  ,20.687  ,26.317903,25.607809,14.993537,20.123407,-122.431106,022.9   ,-182.75 ,41.509605,27.203458,4.982794,9.671952
08/31/17 11:05:15,-173.47 ,-170.38 ,-168.6  ,20.345  ,20.687  ,25.998722,25.791267,13.410788,20.456779,-121.967445,022.8   ,-182.75 ,41.469612,27.225133,4.820236,9.685111
08/31/17 11:06:15,-173.49 ,-170.47 ,-168.64 ,20.341  ,20.703  ,26.087999,25.675411,14.999472,20.415754,-122.802139,022.7   ,-182.75 ,41.681194,26.928142,4.804238,9.752456
08/31/17 11:07:15,-173.53 ,-170.46 ,-168.67 ,20.341  ,20.697  ,26.009302,25.835390,15.092362,20.489807,-122.926612,022.6   ,-182.85 ,41.487930,27.079088,4.994663,9.355093
08/31/17 11:08:16,-173.56 ,-170.56 ,-168.71 ,20.341  ,20.708  ,26.423179,24.571565,15.476051,20.367502,-123.360595,022.5   ,-182.85 ,41.376979,27.258161,4.738440,9.405407
08/31/17 11:09:15,-173.59 ,-170.54 ,-168.74 ,20.335  ,20.697  ,26.237140,25.730371,14.967992,20.798925,-123.004280,022.5   ,-182.85 ,41.384204,27.027740,4.869261,9.295488
08/31/17 11:10:15,-173.62 ,-170.62 ,-168.77 ,20.334  ,20.691  ,26.327451,25.513111,14.887487,20.489807,-122.565368,022.3   ,-182.95 ,41.362270,27.045028,4.689415,9.066100
08/31/17 11:11:15,-173.66 ,-170.65 ,-168.8  ,20.328  ,20.695  ,26.375959,25.206573,15.045401,20.232036,-122.289886,022.3   ,-182.95 ,41.469871,27.107730,4.777403,9.005205
08/31/17 11:12:16,-173.69 ,-170.68 ,-168.83 ,20.329  ,20.682  ,25.961307,25.041435,13.501098,20.322347,-123.261459,022.3   ,-182.95 ,41.513477,26.847637,4.352429,9.302970
08/31/17 11:13:15,-173.72 ,-170.66 ,-168.87 ,20.317  ,20.653  ,23.391342,20.685909,15.202024,20.705520,-122.433769,022.2   ,-183.05 ,41.340080,26.603025,3.737805,11.571301
08/31/17 11:14:15,-173.75 ,-170.67 ,-168.9  ,20.312  ,20.638  ,23.569122,21.782274,16.783998,20.220167,-122.351318,022.3   ,-183.05 ,41.335178,26.910596,4.288696,11.806624
08/31/17 11:15:15,-173.77 ,-170.68 ,-168.93 ,20.31   ,20.642  ,24.101436,21.359622,17.779731,20.562313,-122.963188,022.6   ,-183.05 ,41.435295,27.197523,5.187927,11.996274
08/31/17 11:16:15,-173.81 ,-170.68 ,-168.96 ,20.314  ,20.641  ,24.074602,21.439868,17.241998,20.838920,-122.711036,022.8   ,-183.05 ,41.362789,27.259967,5.065363,12.293007
08/31/17 11:17:16,-173.84 ,-170.71 ,-168.99 ,20.318  ,20.646  ,23.967777,22.233823,17.286638,21.067792,-122.434471,023.0   ,-183.05 ,41.442001,27.277770,5.417830,11.899256
08/31/17 11:18:15,-173.86 ,-170.73 ,-169.02 ,20.32   ,20.635  ,24.347337,21.967538,17.417200,20.778541,-121.240768,023.1   ,-183.15 ,41.379302,27.398786,5.359516,12.044784
08/31/17 11:19:15,-173.9  ,-170.76 ,-169.05 ,20.328  ,20.644  ,24.077697,22.460632,17.296443,20.764608,-121.774276,023.1   ,-183.15 ,41.370269,27.325506,5.441311,11.534919
08/31/17 11:20:15,-173.91 ,-170.79 ,-169.09 ,20.338  ,20.655  ,23.876176,22.166736,17.743606,20.641786,-122.336456,023.1   ,-183.15 ,41.379817,27.461746,5.151029,11.176517
08/31/17 11:21:15,-173.95 ,-170.82 ,-169.11 ,20.348  ,20.646  ,23.756452,22.238210,17.269607,20.554830,-121.767539,023.0   ,-183.15 ,41.393234,27.364984,4.960345,11.194580
08/31/17 11:22:16,-173.96 ,-170.89 ,-169.14 ,20.36   ,20.654  ,24.290830,21.833105,17.104986,20.200300,-121.705154,023.0   ,-183.15 ,41.230419,27.323442,5.045495,11.034602
08/31/17 11:23:15,-174.0  ,-170.92 ,-169.17 ,20.371  ,20.67   ,24.073827,21.609394,16.288841,20.204944,-122.964584,022.9   ,-183.25 ,41.333374,27.036256,4.589300,11.076918
08/31/17 11:24:15,-174.02 ,-170.98 ,-169.2  ,20.387  ,20.683  ,23.274711,21.353172,15.051852,20.403110,-121.449638,022.8   ,-183.25 ,41.242805,27.015356,4.231156,11.198708
08/31/17 11:25:15,-174.05 ,-171.06 ,-169.23 ,20.401  ,20.704  ,25.313398,23.620470,15.002568,20.381952,-121.819465,022.8   ,-183.25 ,41.387557,27.197782,4.173873,10.564989
08/31/17 11:26:16,-174.09 ,-171.06 ,-169.26 ,20.41   ,20.703  ,24.692581,25.418672,14.991215,20.461940,-122.174980,022.7   ,-183.25 ,41.463935,27.348728,3.984480,9.487977
08/31/17 11:27:15,-174.11 ,-171.1  ,-169.28 ,20.423  ,20.731  ,26.687658,25.200380,15.111456,20.456264,-121.935012,022.7   ,-183.35 ,41.425746,27.321119,4.718831,9.302454
08/31/17 11:28:15,-174.14 ,-171.14 ,-169.31 ,20.441  ,20.762  ,26.379571,25.683927,15.042046,20.476131,-122.135360,022.6   ,-183.35 ,41.378784,27.251710,4.760631,9.468109
08/31/17 11:29:15,-174.16 ,-171.15 ,-169.34 ,20.446  ,20.796  ,26.464206,25.193929,15.134678,20.396917,-122.572563,022.5   ,-183.35 ,41.446647,27.322151,4.768630,9.317420
08/31/17 11:30:15,-174.19 ,-171.2  ,-169.37 ,20.439  ,20.798  ,26.560451,25.731405,14.961026,20.572893,-121.975021,022.4   ,-183.35 ,41.361240,27.169139,4.469574,9.416761
08/31/17 11:31:16,-174.79 ,-171.38 ,-169.48 ,20.445  ,20.802  ,20.079542,19.209726,18.286758,22.395092,-120.688964,022.4   ,-183.45 ,41.055477,28.172615,6.770933,11.199997
08/31/17 11:32:15,-174.82 ,-171.49 ,-169.52 ,20.434  ,20.779  ,20.082637,18.411643,19.105224,22.374191,-120.773292,022.3   ,-183.45 ,40.990196,28.106817,7.025866,11.034859
08/31/17 11:33:15,-174.84 ,-171.51 ,-169.55 ,20.433  ,20.785  ,20.369823,17.825143,19.071681,22.174736,-120.865516,022.2   ,-183.45 ,41.029930,28.029150,7.306343,11.367716
